,RegionID,SizeRank,RegionType,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,City ,State,house_type,cost_percentile_range
1416,394496,511,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123537.2379,121427.3112,123075.4267,126309.5141,129274.2633,132545.4763,134810.3108,136031.4566,138203.8034,140703.0084,142753.297,144643.6512,145942.5968,150225.3783,152864.0229,155384.3713,158606.4432,161540.0207,164740.1754,167127.7783,170658.8782,173811.528,175955.4268,177920.6986,180236.9942,183120.6441,185422.5859,187459.6331,188526.6906,190769.7449,192648.0131,193938.4911,195673.3874,196781.6901,197270.2418,197911.5358,198737.2163,199429.5805,199754.1557,200589.932,199095.5117,199087.1058,198992.9042,200021.918,200079.1861,200291.5631,199075.4869,198675.2199,198299.322,197422.1056,196330.0143,195305.1672,194135.3498,193759.5447,192754.3997,191018.0193,189730.472,187968.3479,186693.1046,185266.5399,183876.4411,182488.3907,180527.2198,179164.156,177388.5869,175815.195,174361.9592,172426.7231,171458.2953,169803.1934,168830.8135,167693.9958,167953.409,167522.1481,166601.9023,166084.8239,165355.9094,165138.649,163786.5757,162721.8301,161687.4747,161148.9467,159976.7532,158416.6055,158060.7633,156861.3582,155171.3094,154388.7131,154474.013,154034.685,153831.8958,153546.1093,153687.9562,153345.3122,153271.1238,152918.8693,153094.3597,152692.9503,153133.5983,152806.4492,152958.1937,154175.8875,154655.1045,155337.3972,156172.4471,156709.4758,157779.0515,158915.4643,159870.2232,160933.933,162167.8639,163278.8002,164454.5625,165671.047,166838.2612,167729.9096,168873.6906,170042.3474,171434.2578,172581.0348,173393.3887,174404.9781,175082.6123,176376.5413,177334.3065,178334.1771,179030.8945,179746.9873,180597.0416,181299.2885,182033.1223,182598.4019,Coos Bay,OR,Condo,mid
1417,395199,512,Msa,113799.4664,113994.0577,114277.1058,114517.1021,114844.7792,115515.4961,115716.1161,115815.931,116206.9458,116473.041,117123.9288,117660.288,118428.6587,118519.3319,118836.1461,119515.4021,119870.0082,120162.894,120691.2005,121053.2182,121154.4768,121332.9205,122057.4175,122433.6457,122847.3146,123131.8881,123669.9841,123964.4172,124464.7091,124884.7847,125039.5279,125276.1541,125627.1155,125916.6235,126362.1631,126606.3531,126932.1048,127122.9211,127285.0763,127404.8859,128174.3149,128552.5504,129240.8,,131731.9604,132950.9394,133033.8305,133775.372,134668.1021,136378.6311,137686.4647,138975.9758,141653.6011,143559.6583,145582.4081,145628.0744,147131.8082,148520.3866,150911.1491,152510.1414,154709.9033,157697.7677,159520.0088,161918.2701,163727.7737,166320.7429,168733.4278,170782.6357,,166761.4044,,,168577.2166,168671.0658,168248.6765,169284.0267,173048.3791,176360.9481,178274.6318,176100.615,179611.3284,180034.3393,184516.99,183237.3969,183449.1769,185111.5819,187236.6095,189330.6016,193390.6519,193887.4888,198916.1205,198394.1874,200363.1105,201573.691,202803.1521,205065.1155,205803.404,205176.4809,204295.8688,199593.8876,198080.6146,197326.5084,195782.8941,195208.2332,194171.759,189531.0278,188415.0454,187155.8234,185371.6395,183942.8134,182428.17,180552.2664,179156.2797,177804.1776,176520.1225,175316.7675,174432.5641,173801.0844,172196.1521,171494.0087,170977.3809,170457.7519,169926.1714,169473.273,168835.1322,168992.2198,168011.014,167836.8724,166930.8492,166891.1537,165593.5046,164462.0669,162796.3254,162293.6597,160832.9776,160036.5583,160059.8131,159679.4637,159382.7052,159141.5292,159035.589,159036.3481,158644.7179,158616.1937,158858.6801,158999.9626,159291.5532,159547.35,159957.0747,160488.9762,161096.2847,161486.9273,162438.399,163040.9974,163850.1106,165073.4714,165896.5127,166898.1451,167665.1454,168687.4784,169514.1063,170789.9875,171990.1728,173028.3463,174023.0441,174949.1839,175861.3084,176556.3308,177765.5542,178913.3173,179826.3762,181046.9206,182028.4154,183050.7694,184298.812,185168.1602,186099.8244,187218.1294,188505.3494,189879.1191,Walla Walla,WA,Condo,mid
1418,395071,513,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95624.22682,88665.56739,90325.32701,94577.35816,96471.29762,98331.36095,99881.6186,101065.1153,102011.2546,102626.2333,102859.4837,103952.1022,104656.8935,104452.9394,104800.0893,104951.7575,105148.3371,105574.6721,106543.6093,107153.3474,107259.8884,107649.4962,107596.6582,107990.593,107921.7129,107875.7816,108308.2175,107949.4822,107851.7992,107896.0464,108257.9428,108818.9167,108823.2994,108916.1795,109414.1235,109377.4171,109348.4835,108940.792,109046.474,108441.9928,107825.8587,108215.8563,108696.2394,108405.6673,108576.314,107928.5423,108024.0806,107996.6477,107662.3699,107097.1983,106975.0458,106409.4657,106112.3157,105867.2974,105419.8406,105355.303,105343.906,105709.777,105195.9992,105351.3695,105379.1388,,,96755.71495,96756.09753,96945.80928,97036.30744,97068.5264,97006.28954,97168.94529,97055.51409,97102.84277,97659.90586,97353.67132,97268.29815,97276.02762,97678.42854,98010.37478,98546.68018,98902.7406,102671.6263,103508.0951,104335.3008,103857.5647,103718.4982,107045.9654,107453.8056,108405.8551,108819.6699,109760.7701,110267.3542,110950.368,111457.2296,112160.6071,113354.6049,113090.5352,113546.8504,113853.5211,113800.5312,113298.9365,113644.097,114652.3827,114915.4912,114814.525,114433.6692,114855.0915,114811.6082,115064.5186,115704.2624,115781.7865,115679.3662,115791.5376,116724.6277,117233.0502,117497.6965,118280.2417,119637.6885,119555.7091,120680.0327,121138.5352,Sayre,PA,Condo,mid
1419,394939,514,Msa,52370.68407,53161.53151,53378.1753,53606.3432,54336.37844,55040.9688,55600.79166,55612.80776,56148.66422,56258.41157,56656.53871,57154.97942,57301.60697,57706.3018,58178.92734,58473.71017,58937.97294,59358.04222,59997.5539,60118.81513,60493.51074,61013.22292,61552.46984,61897.48995,62401.02898,62902.08203,63506.77291,64143.54349,64806.7144,65296.69031,65981.29507,66307.60851,66651.24497,67143.67136,67587.33801,68208.27281,68652.69469,69104.63204,69575.64456,70097.93779,70066.66516,70456.9363,70835.81793,,73531.57785,74693.89584,74247.56919,74975.65276,75417.68512,76249.64803,77014.90729,77703.2943,79747.77868,80873.86406,82118.34241,82157.53446,83087.79039,83855.79549,84716.16882,85370.3746,86019.08802,87023.29014,87880.75026,88605.46928,89629.65334,91193.34304,93321.18597,94955.87641,99819.90175,100477.9907,99873.34712,101597.7924,101834.2559,103484.3262,102484.4528,102693.6927,105626.731,114044.9137,113758.6149,114716.5018,115061.7777,115660.8018,115781.4539,118490.7114,120823.2252,119130.0679,120912.7697,121470.6289,124218.8074,124125.2825,124367.7799,125130.8446,128046.6655,128567.4447,128344.761,128435.1803,128238.3528,127900.1534,127444.7896,126514.1616,126253.0899,125651.8652,125955.7673,125616.5581,125390.5574,124342.7901,124038.0998,123950.4321,123629.6715,122979.6214,122383.0678,121734.9833,120985.9701,120362.4739,119968.5141,119343.9731,118854.1,118374.4053,118137.7815,118141.6381,118677.547,118720.5285,118829.2359,119105.7566,118881.1545,119371.0579,119452.592,119695.2406,119776.2683,119292.4547,119037.373,118668.3651,118703.5963,118189.6402,117858.7085,117437.6146,117581.7533,117286.1796,117720.6824,117883.4768,117871.1967,118240.5894,118089.9994,117754.5,117932.046,117963.5452,118111.1402,118055.9535,118222.8327,118335.4489,118329.206,118486.9504,119020.8373,119317.6709,119508.4549,119500.5886,119825.1439,120063.8902,120373.8501,120525.2973,120809.105,121186.0926,121382.8398,121491.0799,121713.5072,122147.7284,122249.8454,122521.9396,122761.7373,123338.7858,123677.4928,124415.3007,124730.7461,125157.6193,125935.7597,126508.1047,126591.3592,127201.2525,127262.9298,127448.8711,Oneonta,NY,Condo,mid
1420,394605,515,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67952.82166,64530.16702,66087.92258,64177.44944,67150.97816,70867.87565,71282.19604,71884.19916,71563.4906,71360.90648,71493.0166,72232.92383,72358.28146,72302.72956,72680.73999,72400.04372,72413.99773,72353.36864,72003.37374,72600.42935,73017.28791,73472.56441,73456.74743,73351.95022,73518.9914,73641.4508,73644.15546,73698.8664,73626.19087,73900.94903,73835.85497,73875.80478,73843.82601,74138.31883,74166.2804,74386.9836,74266.52247,74066.17768,73754.76636,73714.24295,73405.14212,72816.6965,73324.69384,73229.27281,73284.6636,73465.05305,73608.41945,73802.94527,74021.41245,73832.30122,73810.96422,73874.71394,73417.03042,73412.54615,73568.13835,73337.41173,73159.56073,72723.20831,72462.5391,72372.25771,72457.95541,72369.22857,72723.83465,72704.13833,72863.9552,72952.65771,72778.97442,73109.2178,73385.40001,72784.61866,73019.98402,73077.08932,72886.97216,73000.90238,73101.03868,73093.6101,73261.95485,73324.37611,74306.14141,74413.89554,74604.62134,74654.52227,75020.50538,74425.10453,74412.00222,74421.35198,76366.66582,76382.02966,75992.88623,75970.53796,75692.12324,75887.44732,75930.77576,76173.03911,75728.75501,76074.12788,76007.65638,76468.51047,76602.30634,76584.30455,76246.00793,76371.034,75630.38947,76628.72397,77239.54034,77289.6966,76979.53817,76810.00418,76314.87841,76208.93445,76608.38639,76676.06918,77242.69417,77206.08762,77308.45028,77809.31758,78353.50443,78949.51999,78806.78673,Fort Madison,IA,Condo,mid
1421,394360,516,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150198.1604,151068.0786,153788.6507,154090.2947,156626.6148,159226.8823,161468.2843,162879.814,163844.5128,163774.0744,164022.1842,163657.2335,164145.6569,164739.0109,164776.512,164315.208,163988.5457,165311.6635,165730.6477,165154.5455,166198.8099,165405.0189,165535.029,166127.5681,165461.8808,165641.7168,166625.9826,167608.3011,167717.4032,167093.5595,167009.2343,167973.3843,167755.888,168327.1466,167905.3226,168456.1252,168204.8044,166952.7144,166125.0219,165613.4356,165196.5914,164704.4878,164057.8085,163884.1553,163748.3898,163621.8977,163419.6983,163073.8426,162785.3339,162565.0336,160903.2128,160426.884,159873.9342,159332.576,158597.5253,157723.6855,157282.3395,156713.4078,156185.0674,155784.2,155843.2329,155024.03,154839.464,154806.5907,154926.2021,154924.8149,154816.0427,154560.2255,154388.6453,153642.7402,152690.8242,151805.0099,151327.7389,150638.5577,150111.1507,149607.7931,149746.6013,149838.1118,149976.9141,149684.1489,149315.6509,149149.7607,148835.3808,148694.0719,148565.483,148588.0491,148496.0802,148454.9082,148502.4412,148458.1694,148594.2822,148616.2953,148403.4272,148346.5982,148250.08,148088.2053,147825.4816,147822.4339,147714.9053,147729.2528,147786.3644,147933.7589,147906.5409,147783.2783,147873.295,147697.905,147661.2099,148135.6619,148271.2642,148752.6087,149011.1249,149448.254,149938.59,150378.3808,150783.0911,150918.5816,151170.0883,151538.2448,152048.9503,152630.5297,Baraboo,WI,Condo,mid
1422,753903,517,Msa,82501.51597,82817.45626,83062.77269,83352.01846,83569.19529,84410.48664,84800.41781,85371.21301,85876.96539,86011.08512,86740.75923,87494.11763,87709.92663,87796.85263,88176.67281,88635.91697,89149.75718,89286.72466,89747.46112,89814.97641,90233.23527,90411.39332,90640.5819,90845.12872,90947.92785,91108.20925,91462.17701,91659.14593,91861.79185,92001.61429,92299.38729,92511.12093,92598.49176,92922.84068,92996.20761,93193.56288,93351.6188,93538.72496,93740.13987,93991.50437,94366.78667,94785.22141,94873.9655,95543.99511,95725.04943,96278.76454,96214.715,96397.85509,96541.49185,96798.66894,96949.64635,97081.08112,97505.00108,98057.48152,98477.68174,98781.90412,99115.58759,99383.0719,99694.5048,100157.1206,100976.4445,100609.5056,100835.5495,101118.3366,101401.3157,101787.9521,102289.1833,102375.4706,102807.7148,103043.7411,103151.4231,103344.1835,103435.2292,103123.6051,103110.9707,102950.8012,102790.7002,102604.4271,102571.8796,103129.7494,103222.2152,103397.5791,103191.8065,103219.8184,103210.0686,102809.4822,102746.2898,102521.8624,102052.6092,101782.8483,101318.6832,101999.3504,101735.2524,101603.8257,101962.242,102263.8504,102318.3971,101834.0307,102223.357,101631.0423,100641.6332,100683.6129,100843.0992,100278.5642,100273.9327,99590.90806,99652.14392,99768.35036,99371.80027,99221.87592,98738.27919,98417.46902,98080.636,97499.70477,97438.14958,96366.19652,96258.95801,95936.3592,95750.86222,95370.86138,95356.40657,95561.07465,95343.47436,95319.84959,95422.94098,95011.90783,95101.72597,95179.58665,94908.56318,94472.57538,94348.0045,93913.09398,93441.34564,93032.63373,92776.55747,91552.05938,91682.26999,91732.65836,91771.66317,92109.72239,92283.68322,92274.4658,92160.54233,92019.6152,92798.75251,92813.7549,92845.79805,92812.25184,92049.52028,91983.31294,92008.23211,91938.64481,92790.4044,92740.73429,92894.00813,93106.76484,93051.11337,92888.51119,92949.3147,93219.417,93374.4067,93601.29708,93785.6157,93928.02189,94130.25139,94264.8903,94515.9168,94907.72099,95219.59106,95667.2119,96171.39563,96531.43915,97301.93287,96815.72503,97305.45864,97691.50394,98981.09478,99011.69506,99478.87415,99805.19275,Marietta,OH,Condo,mid
1423,395049,518,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102374.3432,102387.7347,102151.0795,102069.7886,102165.9078,101298.827,100278.5178,100638.9113,100659.0669,100747.7633,100984.7618,101071.6425,101406.8136,102937.5667,102223.4387,102130.6329,102004.2592,101422.5736,101161.9039,100947.4947,100948.1185,101393.8269,101364.6447,102265.7175,102228.8966,102215.7402,102242.9524,102255.9063,102189.5319,102339.8767,102465.4175,101891.9086,103965.7933,105831.1558,104657.0129,104892.6854,106980.1634,106464.3241,104103.5918,105322.7539,105794.522,103943.4856,103746.5909,104481.9217,101747.6054,103796.8265,105115.1035,103280.8859,102759.8844,103244.0918,102893.3369,106385.0332,106738.7505,107230.1212,105749.8388,105701.5597,106914.7133,105798.8333,105153.7927,106051.2887,107525.8561,107142.3998,106499.9249,106472.9322,107535.7076,105499.8361,107583.4808,108153.5135,107816.6786,107680.155,108257.6455,108508.8915,108170.5593,108986.1826,109064.9835,109679.9908,110993.6922,109635.3664,109907.6933,110825.8203,110562.4098,108586.4907,108531.2242,109108.448,Salina,KS,Condo,mid
1424,395044,519,Msa,103185.4005,103369.1322,103922.6537,104401.0842,105162.9362,105735.542,106154.3393,106487.6196,106955.8781,108066.4995,108761.7311,109313.5826,109911.6329,110881.3457,110913.1481,111836.486,112396.5426,113524.9,114721.8793,114210.972,114919.7561,115538.7465,116280.084,116620.4743,117399.4049,118010.0331,118797.9289,119922.1328,120660.4106,121463.948,122051.2287,122213.4297,122779.7622,123296.8977,124011.3375,124534.5941,125086.2194,125706.7169,126490.1619,127019.9922,128400.8448,129300.9342,130552.124,,136255.1982,138419.3164,,137922.8666,139119.0358,141066.7273,142497.4964,143745.8234,148739.5221,,140656.9594,143480.4756,144803.6706,145043.8182,146929.7474,148246.062,148734.4672,149287.316,151259.0433,154850.0441,156433.2951,158719.2808,160645.7835,161186.8985,163489.1108,163319.3827,167964.5533,169136.1205,170918.1455,169911.8755,172663.8132,172960.5478,171081.9786,172587.419,176422.877,178090.3986,182901.2842,179484.4237,181360.9724,182389.5611,182927.6013,184730.792,184095.796,183070.7223,183974.2472,181245.1179,179277.1764,180296.4715,188795.2781,188807.2834,188664.6958,189697.2786,196244.9647,193279.3691,193406.6802,193069.7864,192638.1235,192205.3461,191816.6812,191578.8691,191266.1499,191129.2923,190299.3085,190684.1487,191590.5083,190393.1296,189788.3332,189298.2614,188711.5395,188184.5369,187549.5605,187106.0202,186846.6691,186297.7105,186130.3827,186032.4134,186849.2266,186662.752,186804.4696,186685.5079,186676.9339,186423.1527,186639.0335,186689.6318,186112.3958,186199.1368,185537.6298,185362.1738,183296.0093,182850.3141,182448.6834,182543.7733,182106.3847,182592.7822,182727.9645,182046.0192,182411.7325,182677.3051,182461.8191,182289.7386,182358.0868,182134.9603,181577.4795,181872.6091,181075.0862,180667.2565,180840.7838,181083.002,180810.1861,180382.0463,180545.9419,181100.7122,181031.4593,180551.1685,180322.7541,180062.1976,179662.2732,179600.8246,179020.0362,178538.8521,178385.9879,177613.2052,177315.9001,177328.3266,177177.5439,177175.0616,177120.8655,176927.3556,177314.6114,177506.2663,177977.581,177180.1481,176614.3573,176540.9424,176338.5822,176571.1141,Rutland,VT,Condo,mid
1425,753866,520,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66668.6216,65676.45674,67480.79255,68234.40543,68481.21754,69339.85118,68857.08138,70145.0053,69400.28884,69531.80006,69653.31108,70255.64505,71336.05785,70899.35361,71354.01198,72225.35195,72085.23467,72375.0702,72471.51816,72488.86939,72361.96332,72670.42397,72377.35063,72196.25956,72114.37184,72215.86669,71594.17001,71427.6557,71560.26004,71885.79019,71593.2922,71365.90681,71244.32505,71444.94924,71338.52055,70991.74381,71069.55125,70155.24551,69706.97144,69347.001,68377.75898,68339.04169,68360.76413,68333.03827,67821.8108,67751.09011,67643.86207,67445.26885,67385.90631,66926.78153,66819.07217,66412.30302,66013.26073,65693.90934,65328.74956,65234.68151,65064.55365,64879.56352,64885.68994,64869.61541,64946.81788,64764.89518,64918.25237,64974.29467,64753.23438,64655.58066,64605.32464,64792.04786,64540.79668,64327.6891,64279.23689,64022.50796,63840.34878,63757.12261,63955.00157,63937.56055,64113.76825,64132.48685,64190.23409,64238.45079,64262.62663,64209.46009,64220.89671,64238.7705,64219.84,64193.69674,64241.21774,64320.75608,64537.81833,64551.38568,64675.40959,64967.76596,65063.92605,65384.69492,65503.09361,65387.06206,65475.90642,65386.24842,65447.88396,65447.32872,65440.98986,65368.70389,65600.06802,65583.52477,65621.43007,65889.79513,65737.76928,65790.09902,65865.67849,66165.33262,66256.10945,66592.41339,66767.44439,66617.87099,66804.01835,67126.48685,67233.44382,67326.47665,Big Stone Gap,VA,Condo,mid
1426,395136,521,Msa,85117.35215,85074.15484,85376.01535,85919.18378,86450.40237,86533.15728,86896.86278,87248.89166,87906.31759,88258.49415,88792.76518,88986.03243,89315.20475,89756.09989,90133.59738,90462.62975,90746.74427,90922.2142,91396.70618,91632.11243,91555.45253,91740.66995,92152.23728,92126.48196,92164.87948,92293.03685,92283.9977,92201.98559,92922.38084,92968.73307,93035.1861,93187.74903,93471.88414,93602.67008,93667.87043,93841.30846,93800.62795,93923.61786,94082.59146,94200.29039,,,87913.35238,88250.90235,88547.07914,88496.50068,88716.19874,88623.84781,89265.4464,89300.06823,89281.03575,89172.88957,89950.10166,90750.12897,91193.18581,91360.61518,91506.21662,94548.99384,95443.53153,96295.0524,95989.16277,96106.17157,95825.33659,96949.49991,98007.81182,98841.43765,98457.90102,98517.32568,98747.94767,99437.8677,99741.37939,99246.38502,98922.28374,99021.83845,99548.21271,99503.49663,98742.85612,98880.84796,100664.1679,100776.3524,100677.9897,100232.7438,100225.7086,100845.5675,101289.7401,100653.4527,99976.48084,99991.72238,100216.1392,99643.15559,97856.85121,98870.98283,99000.10863,100380.1946,99388.13361,99466.32087,99187.34774,97991.03999,97412.00476,96773.32744,95577.867,94634.33012,93890.19463,93145.59867,93979.88033,93209.21372,92905.58205,92410.19962,91803.28129,91650.39551,90724.09681,89412.40386,88588.42862,88466.39951,87511.16101,86644.97692,85701.12654,85122.32624,84758.55141,84466.62824,84264.54586,84066.81524,84013.41349,84788.54114,84784.67191,84635.8661,85066.81835,83991.02568,83743.81226,83361.64853,83155.52387,82887.2469,82711.55983,82153.37054,81943.28201,81848.99552,82154.74647,82041.13867,82318.23092,82836.29365,82390.24498,82342.3338,82046.8686,81688.33517,81687.36021,81597.15727,81645.46862,81837.92194,82171.10062,82379.37208,82864.88156,83383.56754,83838.83178,84143.71516,84579.65668,85077.6215,85618.86821,86215.07571,86846.76456,87437.41693,88097.76431,88859.32097,89260.206,89889.50198,90487.46517,90809.17283,91321.47564,91972.07338,92517.51901,92862.1126,93777.20474,94583.60337,95272.07753,95821.49817,96411.96881,96837.95611,97172.81868,97583.9621,98123.53373,98483.94889,Sturgis,MI,Condo,mid
1427,395024,522,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72739.19183,72074.08963,69818.26999,74212.25566,73527.16024,72672.58691,71240.0772,72053.0091,73072.39861,71430.51063,70908.49268,70699.57198,70493.68206,70493.06775,70705.65211,66952.71911,68418.28159,69459.8153,70441.85425,70096.18077,70570.56127,69607.53453,71060.98319,72065.25519,71308.18553,72409.0571,71693.54211,72063.60663,71259.9503,71087.56795,71447.73283,71305.18972,71128.18619,71029.34208,70076.51668,69851.82422,69637.49891,69698.82402,69844.4193,69688.09976,69776.45976,65348.91231,65170.14823,65310.01908,64333.86243,63880.3451,63697.08574,63757.74806,63984.23968,63424.97757,62895.632,62879.30663,62580.24882,62939.04524,62175.57505,62568.53912,62154.40816,62603.11305,62192.6329,62482.97636,62057.77505,62218.16797,62195.69801,61722.4541,61792.14046,61290.48428,61259.32338,60794.32821,61173.47768,60862.58217,60841.15518,60439.68995,60459.31484,60462.42325,60263.20316,60323.5714,60393.06642,57843.58934,58188.26165,58121.23587,58603.55731,58562.98142,58556.18398,58464.57334,58691.42974,58800.81892,59109.16294,59295.49399,59205.22911,58271.6162,58565.7079,58518.92409,59673.63162,59729.88455,59951.27439,60232.54857,60904.78221,61227.38356,61786.79859,62036.47979,62397.6621,62251.10885,62516.84004,63065.14751,62993.8769,63010.99918,63401.88845,63277.11903,63556.48488,63465.36287,64303.17993,64695.35229,64882.82171,65115.70399,65515.31496,65696.23741,Rio Grande City,TX,Condo,mid
1428,394618,523,Msa,87091.18896,87462.98033,87941.82401,88285.69064,88630.54512,89103.20243,89530.14995,89959.48285,90278.1399,90729.89322,91334.11539,91931.33996,92285.27048,92309.27586,92794.5862,93113.77911,93509.62915,93941.40121,94239.6445,94493.9008,94879.85928,95074.15468,95375.80221,95597.9586,95845.33239,96101.18817,96390.58074,96639.45752,97021.03169,97342.60026,97527.23476,97883.71586,98085.93094,98352.72906,98553.47857,98797.93356,99090.16678,99381.10505,99523.03826,99770.17844,99900.00096,100135.3634,100287.6724,100839.9557,101208.7644,101542.9984,101364.1871,101614.031,101881.5339,101990.8948,102186.9186,102218.5504,102790.6665,103005.7121,103321.4575,103556.0663,103934.0771,104207.4894,104492.5034,104714.5342,105006.2154,105132.8253,105351.2524,105421.7832,105827.6966,106130.5986,106409.9971,106223.1755,106354.177,106313.5722,106285.1119,106243.6551,106298.9647,105967.8053,105801.2626,105588.39,105410.9492,105193.041,105084.2625,105470.9033,105549.6497,105570.3316,105364.4395,105320.2148,105326.7965,104802.3508,104652.4644,104468.2225,103905.3622,103498.643,102971.12,103448.561,103202.739,103011.4319,103277.8079,103468.7667,103483.3636,103081.554,103008.7942,102377.3175,101981.0558,101678.0249,101333.1351,100981.9323,100742.5384,100130.8917,100225.2456,100096.9731,99667.84329,99549.96326,99193.02593,98862.31423,98457.52498,97888.76981,97372.68249,96933.44933,96471.60382,96162.08222,95724.26129,95537.67212,95689.75418,95609.30039,95413.46422,95164.21325,95060.61526,94689.54511,94276.81617,94225.84664,93754.73726,93282.69609,93105.32874,92459.68546,92333.92218,91763.19714,91507.87864,91244.44022,91067.90887,91066.37372,90793.62524,90749.84025,90390.45176,90190.20004,89801.34285,89638.4085,89543.64058,89386.6697,89241.43619,88840.72177,88563.59796,88218.17077,88076.92069,87787.76474,87463.25724,87442.78519,87111.63122,86959.2824,86992.97243,86765.8056,87029.08937,87227.78751,87511.29543,87768.98756,87747.83383,87984.72927,88212.86451,88607.06061,89205.10747,89922.74091,90564.37401,90589.0121,91109.91297,91655.94,92401.7367,92796.89815,93524.08032,94037.19843,94421.80736,94901.39521,95039.65037,95280.11998,Fremont,OH,Condo,mid
